"chernobyl\budova_8";208665.046874;15311.095704;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\budova_9";208741.984375;15503.307617;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\cedule";209020.000000;14945.791992;180.000000;0.000000;0.000000;1.000000;-0.000002;
"chernobyl\chladici_vez_mensi";210900.937500;13641.098633;0.000000;0.000000;0.000000;1.000000;-0.000021;
"chernobyl\chladici_vez_vetsi";210964.593750;13795.606445;0.000000;0.000000;0.000000;1.000000;0.000004;
"chernobyl\hlavni_1_1";208776.968750;15211.725586;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_1_2";208622.968750;15211.594727;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_2_1";208852.671875;15165.691404;180.000000;0.000000;0.000000;1.000000;-0.000004;
"chernobyl\hlavni_2_10";208134.609375;15137.529298;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_2_2";208751.031250;15165.708008;180.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\hlavni_2_3";208645.078127;15165.713869;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_2_4";208548.953123;15165.445311;180.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\hlavni_2_5";208453.656250;15137.668945;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_2_6";208336.609375;15142.000000;180.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\hlavni_2_7";208313.734375;15211.662109;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_2_8";208291.671875;15275.643555;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_2_9";208237.453125;15142.274414;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_3";208224.343750;15207.362305;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\hlavni_4";208207.078125;15221.375000;180.000000;0.000000;0.000000;0.999988;0.000000;
"chernobyl\hlavni_5";208143.812500;15138.553710;180.000000;0.000000;0.000000;0.999973;0.000002;
"chernobyl\hlavni_6";208178.875000;15211.170899;180.000000;0.000000;0.000000;0.999989;0.000000;
"chernobyl\hlavni_7";208215.109374;15239.628906;180.000000;0.000000;0.000000;0.999979;0.000000;
"chernobyl\hlavni_8";208178.609375;15210.965819;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\jerab";208157.265625;15195.873047;180.000000;0.000000;0.000000;0.999986;0.000000;
"chernobyl\kanal_1";208915.765625;14838.039063;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_2";208993.375000;14838.021484;180.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_3_1";209111.421875;14852.861328;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_3_1";209099.453125;14115.114258;270.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_3_2";209184.187502;14930.454102;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_4";209206.140625;15050.333985;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_4";210779.781250;13392.036133;111.999992;0.000000;0.019782;1.000000;47.075005;
"chernobyl\kanal_5";209206.187500;15125.874023;180.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_6";209206.203125;15196.604492;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_7";209206.171875;15273.453125;180.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_8";209206.156250;15354.478515;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_9";209214.765625;15440.253906;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_levybok";209168.343750;15654.458006;180.000000;0.000000;0.000000;1.000000;14.619807;
"chernobyl\kanal_levybok";209168.343750;15608.169920;180.000000;0.000000;0.000000;1.000000;47.075001;
"chernobyl\kanal_levybok";209168.296875;15526.919920;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_levybok";209084.843748;14759.655273;270.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_levybok";209253.265623;14631.266602;270.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_levybok";209254.562502;14154.674805;90.000008;0.000000;0.000000;1.000000;47.070267;
"chernobyl\kanal_stred";209736.531250;13813.952149;292.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_stred";210036.703125;13692.677735;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";210483.875000;13511.834961;292.000000;0.000000;0.000000;0.999999;47.074997;
"chernobyl\kanal_stred";210559.234375;13481.277344;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";210184.218750;13632.966797;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";210109.531250;13663.136719;292.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";210634.015625;13451.289063;292.000000;0.000000;0.000000;0.999999;47.074997;
"chernobyl\kanal_stred";209886.671875;13753.406250;292.000000;0.000000;0.000000;0.999999;47.074997;
"chernobyl\kanal_stred";210409.187500;13542.004883;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";209511.125000;13905.237305;292.000000;0.000000;0.000000;0.999999;47.074997;
"chernobyl\kanal_stred";210709.375000;13420.731446;292.000000;0.000000;0.000000;0.999999;47.074997;
"chernobyl\kanal_stred";210259.562500;13602.408203;292.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_stred";209961.359375;13723.236328;292.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_stred";209436.859375;13935.083008;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";209811.312500;13783.963867;292.000000;0.000000;0.000000;0.999999;47.074993;
"chernobyl\kanal_stred";210853.390625;13362.541992;292.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";210333.828125;13572.562500;292.000000;0.000000;0.000000;0.999999;47.074997;
"chernobyl\kanal_stred";209586.484375;13874.679688;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";209661.171875;13844.509766;292.000000;0.000000;0.000000;0.999999;47.075001;
"chernobyl\kanal_stred";209084.109375;14648.809570;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209084.109375;14568.259766;0.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_stred";209252.625000;14601.735351;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209084.218750;14730.124023;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209252.421875;14358.556641;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209252.531250;14439.871094;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209084.093750;14278.116211;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209084.046875;14325.595703;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209084.000000;14486.945312;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209252.562500;14278.521484;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209252.531250;14520.420898;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209252.468750;14197.207031;0.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\kanal_stred";209084.109375;14232.727539;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209084.156250;14406.910156;0.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\kanal_stred";209286.828125;13995.811524;292.000000;0.000000;0.000000;0.999999;47.075001;
"chernobyl\kanal_stred";209211.468750;14026.369141;292.000000;0.000000;0.000000;0.999999;47.075005;
"chernobyl\kanal_stred";209361.515625;13965.641602;292.000000;0.000000;0.000000;0.999999;47.075001;
"chernobyl\kanal_zatacka_mala";209146.078125;14051.024412;270.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\koleje_p_1";209435.234375;15051.835938;180.000000;0.000000;0.000000;1.000000;-0.000001;
"chernobyl\koleje_p_10";208628.984375;15076.029297;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_p_11";208551.312500;15075.977539;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_p_12";208480.718750;15084.330078;180.000000;0.000000;0.000000;1.000000;0.000006;
"chernobyl\koleje_p_13";208476.437500;15014.940430;180.000000;0.000000;0.000000;1.000000;0.000003;
"chernobyl\koleje_p_14";208623.859375;15250.194336;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_p_14";208467.812500;14940.782226;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_p_15";208714.671875;15245.802735;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_p_15";208463.187500;14850.963867;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_p_16";208462.875000;14727.251957;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_p_2";209326.500000;15073.849610;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_p_2";209534.562500;15001.180664;210.709503;0.000000;0.000000;0.999999;-0.000000;
"chernobyl\koleje_p_3";209206.421875;15076.165040;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\koleje_p_3";210774.281250;13447.458008;291.892426;0.000000;0.019782;0.999996;-0.000005;
"chernobyl\koleje_p_3";210726.765625;13329.197265;291.892426;0.000000;0.019782;0.999996;-0.000001;
"chernobyl\koleje_p_4";209086.421875;15076.123047;180.000000;0.000000;0.000000;1.000000;-0.000010;
"chernobyl\koleje_p_5";208992.687500;15088.691406;180.000000;0.000000;0.000000;1.000000;0.000009;
"chernobyl\koleje_p_6";208937.875000;15106.224609;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_p_7";208906.453125;15076.056641;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_p_8";208808.968750;15076.132812;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_p_9";208715.218750;15076.138672;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_10";208471.062500;15212.967773;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_11";208519.203125;15246.782227;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_12";208455.500000;15276.438477;180.000000;0.000000;0.000000;1.000000;-0.000001;
"chernobyl\koleje_z_13";208538.375000;15251.019532;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_z_16";208386.125000;15355.916015;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_17";208488.265625;15346.709961;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_18";208597.078125;15350.509766;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_19";208679.546875;15346.561524;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_2";208189.875000;15461.439453;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_20";208754.546875;15346.561523;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_21";208829.546875;15346.560547;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_22";208890.937500;15351.809571;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_z_23";208939.093750;15364.476563;180.000000;0.000000;0.000000;1.000000;-0.000002;
"chernobyl\koleje_z_24";208665.562500;15356.274414;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_25";208719.500000;15373.611328;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_26";208771.640625;15407.030273;180.000000;0.000000;0.000000;1.000000;-0.000001;
"chernobyl\koleje_z_27";208826.515625;15431.046875;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_28";208897.953125;15437.256836;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_29";208989.671875;15437.225586;180.000000;0.000000;0.000000;1.000000;0.000001;
"chernobyl\koleje_z_3";208258.562500;15409.612305;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_4";208286.203125;15335.833984;180.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\koleje_z_5";208167.859375;15477.536133;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_6";208256.421875;15445.192383;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_7";208320.312500;15390.536133;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_8";208379.734375;15328.306640;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\koleje_z_9";208437.687500;15274.960937;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\komin_sarcofag";208273.781250;15210.095703;180.000000;0.000000;0.000000;0.999989;0.000000;
"chernobyl\lenin";209013.703125;15126.880860;180.000000;0.000000;0.000000;1.000000;-0.000005;
"chernobyl\most_1";209206.156249;15076.162109;180.000000;0.000000;0.000000;1.000000;47.074993;
"chernobyl\most_1";210755.906250;13401.824219;291.830292;0.000000;0.000000;1.000000;47.075005;
"chernobyl\most_2";209012.250000;14837.007812;180.000000;0.000000;0.000000;1.000000;47.075005;
"chernobyl\most_3";208907.265625;14837.440432;180.000000;0.000000;0.000000;1.000000;47.074997;
"chernobyl\most_4";208733.968750;14966.570314;180.000000;0.000000;0.000000;0.999987;4.963683;
"chernobyl\most_5";208326.906250;14965.615236;180.000000;0.000000;0.000000;1.000000;4.909933;
"chernobyl\nadrze_1";208863.390625;15091.585937;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\nadrze_2";208770.531250;15091.562500;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\nadrze_3";208671.515626;15091.557617;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\nadrze_4";208579.406250;15091.580078;180.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\nadrze_5";208434.390625;15091.347656;180.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\nadrze_6";208352.968749;15091.407227;180.000000;0.000000;0.000000;1.000000;-0.000001;
"chernobyl\namesti";209120.890625;15053.322265;90.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\plot_1x";208957.515625;15092.820312;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_1x";208957.312500;15054.676758;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_1x";208929.796875;15630.904297;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_1x";208957.437500;15148.407227;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_1x";207598.968750;14693.460938;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_1x";208471.437500;14865.384766;0.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\plot_1x";208955.203125;14882.738281;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_1x";208952.468750;14882.761719;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_2x";208957.484375;15086.059571;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_2x";209142.984374;15105.626953;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_2x";208195.093749;15631.152344;0.000000;0.000000;0.000000;1.000000;-0.000010;
"chernobyl\plot_2x";208177.093749;15631.177734;0.000000;0.000000;0.000000;1.000000;0.000001;
"chernobyl\plot_2x";209143.937500;15620.260743;36.598751;0.000000;0.000000;0.999999;0.000002;
"chernobyl\plot_2x";208957.250000;14886.611329;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_2x";204618.750000;16340.978516;84.730278;0.000000;0.019782;0.999993;0.000000;
"chernobyl\plot_3x";208957.437500;15112.531250;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_3x";208957.296875;15046.107422;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_3x";208206.312500;15631.142578;0.000000;0.000000;0.000000;1.000000;0.000028;
"chernobyl\plot_3x";208165.859375;15631.183594;0.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\plot_3x";208920.859375;15630.910156;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_3x";209134.906250;15626.949219;36.598751;0.000000;0.000000;0.999999;0.000002;
"chernobyl\plot_3x";207616.921875;14693.429688;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_3x";208372.468750;14877.738281;0.000000;0.000000;0.000000;1.000000;-0.000001;
"chernobyl\plot_3x";208943.531250;14882.757813;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_3x";208957.265625;14897.754883;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_3x";204645.250000;16409.322266;306.428284;0.000000;0.019782;1.000000;0.000000;
"chernobyl\plot_6x";208064.734376;15631.167969;0.000000;0.000000;0.000000;1.000000;0.000010;
"chernobyl\plot_6x";208957.421875;15132.702148;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208957.281250;15025.852538;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208957.296875;14998.870116;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209147.265625;15145.916015;90.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\plot_6x";209147.281250;15172.902343;90.000000;0.000000;0.000000;1.000000;0.000001;
"chernobyl\plot_6x";209147.250000;15118.961913;90.000000;0.000000;0.000000;1.000000;0.000004;
"chernobyl\plot_6x";208091.718751;15631.154297;0.000000;0.000000;0.000000;1.000000;0.000006;
"chernobyl\plot_6x";208145.656251;15631.156250;0.000000;0.000000;0.000000;1.000000;-0.000002;
"chernobyl\plot_6x";208118.671876;15631.144531;0.000000;0.000000;0.000000;1.000000;-0.000007;
"chernobyl\plot_6x";208361.390626;15631.076172;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208280.468751;15631.087891;0.000000;0.000000;0.000000;1.000000;-0.000011;
"chernobyl\plot_6x";208226.546876;15631.123047;0.000000;0.000000;0.000000;1.000000;0.000024;
"chernobyl\plot_6x";208307.453126;15631.074219;0.000000;0.000000;0.000000;1.000000;0.000010;
"chernobyl\plot_6x";208388.343751;15631.066406;0.000000;0.000000;0.000000;1.000000;0.000003;
"chernobyl\plot_6x";208334.406251;15631.064453;0.000000;0.000000;0.000000;1.000000;0.000024;
"chernobyl\plot_6x";208253.515626;15631.097656;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208604.046876;15631.009766;0.000000;0.000000;0.000000;1.000000;-0.000003;
"chernobyl\plot_6x";208577.093751;15631.019531;0.000000;0.000000;0.000000;1.000000;-0.000025;
"chernobyl\plot_6x";208442.281251;15631.042969;0.000000;0.000000;0.000000;1.000000;-0.000017;
"chernobyl\plot_6x";208631.031251;15630.996094;0.000000;0.000000;0.000000;1.000000;-0.000002;
"chernobyl\plot_6x";208684.953126;15630.960938;0.000000;0.000000;0.000000;1.000000;0.000009;
"chernobyl\plot_6x";208496.171876;15631.031250;0.000000;0.000000;0.000000;1.000000;-0.000019;
"chernobyl\plot_6x";208657.984376;15630.986328;0.000000;0.000000;0.000000;1.000000;-0.000004;
"chernobyl\plot_6x";208469.218751;15631.041016;0.000000;0.000000;0.000000;1.000000;-0.000005;
"chernobyl\plot_6x";208711.906251;15630.951172;0.000000;0.000000;0.000000;1.000000;0.000006;
"chernobyl\plot_6x";208523.156251;15631.017578;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208415.328126;15631.052734;0.000000;0.000000;0.000000;1.000000;-0.000029;
"chernobyl\plot_6x";208550.109376;15631.007813;0.000000;0.000000;0.000000;1.000000;0.000010;
"chernobyl\plot_6x";208738.906251;15630.937500;0.000000;0.000000;0.000000;1.000000;-0.000004;
"chernobyl\plot_6x";208846.781251;15630.916016;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208792.843751;15630.939453;0.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\plot_6x";208819.796876;15630.929688;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208765.859376;15630.927734;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209035.468751;15630.872070;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208873.734376;15630.906250;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208954.578126;15630.879883;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208900.640626;15630.903320;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209008.515626;15630.881836;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";208981.531251;15630.870117;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209116.390626;15630.823242;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209089.421876;15630.848633;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209147.296875;15577.515624;90.000000;0.000000;0.000000;1.000000;-0.000009;
"chernobyl\plot_6x";209147.281250;15550.561523;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209147.296875;15604.501952;90.000000;0.000000;0.000000;1.000000;-0.000003;
"chernobyl\plot_6x";209147.312500;15496.614257;90.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\plot_6x";209062.468751;15630.858398;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209147.296875;15469.627929;90.000000;0.000000;0.000000;1.000000;0.000005;
"chernobyl\plot_6x";209147.296875;15523.579101;90.000000;0.000000;0.000000;1.000000;-0.000003;
"chernobyl\plot_6x";209147.281250;15442.673827;90.000000;0.000000;0.000000;1.000000;-0.000003;
"chernobyl\plot_6x";209147.296875;15388.707031;90.000000;0.000000;0.000000;1.000000;0.000001;
"chernobyl\plot_6x";209147.296875;15415.691406;90.000000;0.000000;0.000000;1.000000;0.000001;
"chernobyl\plot_6x";209147.281250;15334.766601;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";209147.265625;15199.884765;90.000000;0.000000;0.000000;1.000000;0.000002;
"chernobyl\plot_6x";209147.281250;15280.807616;90.000000;0.000000;0.000000;1.000000;-0.000000;
"chernobyl\plot_6x";209147.250000;15226.867187;90.000000;0.000000;0.000000;1.000000;-0.000006;
"chernobyl\plot_6x";209147.281250;15361.720702;90.000000;0.000000;0.000000;1.000000;-0.000001;
"chernobyl\plot_6x";209147.281250;15307.784179;90.000000;0.000000;0.000000;1.000000;-0.000007;
"chernobyl\plot_6x";209147.265625;15253.821288;90.000000;0.000000;0.000000;1.000000;-0.000005;
"chernobyl\plot_6x";208050.875001;14880.339844;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207596.812500;14680.098632;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207691.125001;14693.389648;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207718.078126;14693.379883;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207596.796875;14653.144531;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207637.187501;14693.413086;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207596.765625;14599.221679;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207596.765625;14626.175781;90.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207664.140626;14693.403320;0.000000;0.000000;0.000000;1.000000;0.000000;
"chernobyl\plot_6x";207596.734375;14545.281249;90.000000;0.000000;0.000000;1.000000;0.000000;
